offset_s,latency_s,ok
200.353,0.121067,1
200.474,0.177491,1
200.651,0.121883,1
200.773,0.172635,1
200.946,0.287735,1
201.234,0.232776,1
201.466,7.35779,1
208.824,7.30881,1
216.133,0.171024,1
216.304,0.174925,1
216.479,0.198909,1
216.678,0.148148,1
216.826,0.13987,1
216.966,3.31675,1
220.283,3.20314,1
223.486,0.11979,1
223.606,0.167569,1
223.773,0.120362,1
223.894,0.118956,1
224.012,0.173576,1
224.186,0.238255,1
224.424,1.33169,1
225.756,0.288402,1
226.044,0.404972,1
226.449,0.227747,1
226.677,0.118262,1
226.795,0.226031,1
227.021,3.2703,1
230.292,0.392237,1
230.684,3.23656,1
233.921,1.15999,1
235.08,0.249976,1
235.33,0.119095,1
235.45,0.118813,1
235.568,15.1352,1
10.9965,2.54414,1
13.5407,2.53681,1
16.0775,1.55881,1
17.6363,1.55613,1
19.1924,1.38296,1
20.5754,1.26919,1
21.8445,1.61902,1
23.4636,2.48105,1
25.9446,2.42345,1
28.3681,21.4425,1
49.8106,4.20508,1
54.0156,2.42551,1
56.4411,21.0404,0
77.4816,0.940908,1
78.4225,4.31862,1
82.7411,1.38631,1
84.1274,1.32762,1
85.4551,1.09463,1
86.5497,2.07869,1
88.6284,1.15238,1
89.7808,1.38139,1
91.1621,1.15083,1
92.313,1.04074,1
93.3537,1.37988,1
94.7336,2.36328,1
97.0969,2.13598,1
99.2329,1.15737,1
100.39,1.03821,1
101.428,2.19242,1
103.621,1.09647,1
104.717,1.09628,1
105.814,1.15735,1
106.971,4.09191,1
111.063,15.1518,1
126.215,1.16325,1
127.378,1.18558,1
128.563,0.172676,1
128.736,1.31293,1
130.049,0.466969,1
130.516,0.511083,1
131.027,0.294378,1
131.322,1.26756,1
132.589,0.173569,1
132.763,0.173656,1
132.936,7.4937,1
140.43,1.49856,1
141.929,0.577701,1
142.506,1.34855,1
143.855,21.0342,0
164.889,0.118528,1
165.008,0.156098,1
165.164,0.118223,1
165.282,1.3553,1
166.637,0.460594,1
167.098,0.233442,1
167.331,0.347122,1
167.678,0.45611,1
168.134,0.404114,1
168.539,0.236979,1
168.775,7.23762,1
176.013,1.19079,1
177.204,1.16095,1
178.365,1.11826,1
179.483,1.12379,1
180.607,0.173703,1
180.781,0.178837,1
180.959,0.224432,1
181.184,0.122191,1
181.306,0.174986,1
181.481,0.119621,1
181.601,0.118507,1
181.719,0.173563,1
181.893,0.131208,1
182.024,0.119672,1
182.144,1.12806,1
183.272,0.204174,1
183.476,1.30123,1
184.777,0.31079,1
185.088,3.44182,1
188.53,0.484606,1
189.014,1.3263,1
190.341,0.336345,1
190.677,0.291258,1
190.968,3.30501,1
194.273,15.1613,1
209.435,0.161029,1
209.596,1.21965,1
210.815,0.132261,1
210.947,0.11874,1
211.066,0.118591,1
211.185,0.174696,1
211.359,0.11827,1
211.478,0.230671,1
211.708,1.32587,1
213.034,0.344743,1
213.379,0.240867,1
213.62,3.23281,1
216.853,1.12617,1
217.979,0.131697,1
218.111,0.119459,1
218.23,0.174101,1
218.404,0.173046,1
218.577,0.228482,1
218.806,7.3525,1
226.158,1.26712,1
227.425,0.192572,1
227.618,1.28147,1
228.899,0.181442,1
229.081,0.230665,1
229.311,1.38367,1
230.695,1.31185,1
232.007,15.1437,1
247.151,0.119551,1
247.27,1.15359,1
248.424,0.118044,1
248.542,0.204546,1
248.746,0.125228,1
248.872,0.228328,1
249.1,1.12144,1
12.3269,1.5601,1
13.887,1.61476,1
15.5018,1.49738,1
16.9991,1.61747,1
18.6166,1.32607,1
19.9427,1.26561,1
21.2083,1.15515,1
22.3634,1.67773,1
24.0412,1.32881,1
25.37,1.55367,1
26.9237,1.38673,1
28.3104,22.2473,1
50.5577,1.49683,1
52.0545,2.30648,1
54.361,2.48451,1
56.8455,1.35606,0
58.2016,1.14272,1
59.3443,1.22906,1
60.5734,1.33161,1
61.905,1.26912,1
63.1741,1.04134,1
64.2154,1.95996,1
66.1754,1.09887,1
67.2743,2.07494,1
69.3492,2.14213,1
71.4913,1.09055,1
72.5819,1.10176,1
73.6837,1.91065,1
75.5943,8.36083,1
83.9551,1.26951,1
85.2246,4.21085,1
89.4355,1.38153,1
90.817,1.14994,1
91.967,1.15331,1
