offset_s,latency_s,ok
17.9204,1.45649,1
19.5804,0.0508582,1
19.9228,0.0507214,1
20.3114,0.757169,1
21.5879,0.0511278,1
22.2678,0.0510536,1
23.052,0.0503718,1
23.8534,0.0524441,1
24.6582,0.0535337,1
25.4602,0.0538242,1
26.2597,0.0522658,1
27.0625,0.051526,1
27.858,0.0512016,1
28.6699,0.0524883,1
29.4671,0.0516592,1
30.254,0.0501643,1
31.0527,0.0507184,1
31.852,0.0527399,1
32.651,0.0582836,1
33.4665,0.0555412,1
34.2527,0.050921,1
35.0554,0.0525187,1
35.854,0.0524197,1
36.6535,0.0571199,1
37.4677,0.0518678,1
38.2643,0.0513995,1
39.0646,0.0513844,1
39.8526,0.0518949,1
40.6538,0.0512276,1
41.4536,0.0534888,1
42.2532,0.0513892,1
43.0509,0.0520412,1
43.8635,0.0507557,1
44.6617,0.0507201,1
45.4614,0.0517362,1
46.2607,0.0502892,1
47.0559,0.0506207,1
47.8523,0.0834134,1
48.6872,0.0518547,1
49.4873,0.0541818,1
5.53705,1.51273,1
7.04978,1.52887,1
8.57865,1.54743,1
10.1261,1.52451,1
11.6506,1.52539,1
13.176,0.0629197,1
13.2389,1.64742,1
14.8863,1.50467,1
16.391,0.0858039,1
16.4768,1.44867,1
17.9255,0.0929202,1
18.0184,1.45786,1
19.7199,0.950914,1
21.1431,0.050912,1
21.7257,0.0502478,1
22.4384,0.050904,1
23.2363,0.0509156,1
24.038,0.0510743,1
24.8277,0.0504535,1
25.6293,0.0519013,1
26.4294,0.0512236,1
27.231,0.0507065,1
28.026,0.0516663,1
28.8374,0.0506695,1
29.6379,0.0504201,1
30.4373,0.0506866,1
31.2379,0.0548626,1
32.0348,0.0523205,1
32.8351,0.0519229,1
33.6355,0.0574128,1
34.4252,0.0510742,1
35.2252,0.0548326,1
36.0387,0.0532511,1
36.8374,0.0510718,1
37.6353,0.0518103,1
38.4333,0.0509446,1
39.2353,0.0523613,1
40.0381,0.051951,1
40.8385,0.0506803,1
41.6385,0.0506147,1
42.4356,0.0504972,1
43.235,0.052554,1
44.0474,0.0507245,1
44.8337,0.0509355,1
45.6305,0.0522269,1
46.4296,0.0509704,1
47.225,0.0519858,1
48.0366,0.0501639,1
48.8408,0.0514721,1
49.6261,0.0526918,1
5.58752,1.5106,1
7.09812,1.5306,1
8.62873,1.54554,1
10.1743,1.52446,1
11.6987,1.52686,1
13.2256,0.0637394,1
13.2893,1.64746,1
14.9368,1.50326,1
16.4401,0.0858553,1
16.5259,1.4493,1
17.9752,0.0929086,1
18.0681,1.45631,1
19.7814,0.938447,1
21.1895,0.0514065,1
21.7873,0.221536,1
22.6829,0.0508395,1
23.4843,0.0814162,1
24.287,0.0514914,1
25.0891,0.0530368,1
25.8747,0.0500845,1
26.6781,0.0513727,1
27.476,0.0514503,1
28.2861,0.0509365,1
29.0825,0.0508094,1
29.8847,0.0522767,1
30.6836,0.0515687,1
31.4857,0.0530472,1
32.2964,0.0526215,1
33.0809,0.0518332,1
33.8821,0.0505266,1
34.6864,0.0512073,1
35.5007,0.0520727,1
36.2859,0.051009,1
37.0834,0.0517654,1
37.881,0.0517114,1
38.6809,0.0513628,1
39.4819,0.051517,1
40.2863,0.0510489,1
41.0853,0.0506351,1
41.885,0.0510129,1
42.6816,0.0517332,1
43.4794,0.0551371,1
44.2921,0.0505826,1
45.0799,0.0519023,1
45.8925,0.0503961,1
46.6881,0.0499482,1
47.5021,0.0502296,1
48.2841,0.0510552,1
49.0869,0.0509091,1
49.886,0.0558457,1
5.63633,1.50979,1
7.14613,1.53328,1
8.67941,1.54291,1
10.2223,1.52531,1
11.7476,1.52758,1
13.2752,0.0642011,1
13.3394,1.64788,1
14.9873,1.50063,1
16.4879,0.0868804,1
16.5748,1.45049,1
18.0253,0.0926751,1
18.118,1.45621,1
19.828,0.0522984,1
20.2168,0.0512851,1
20.6511,0.0523867,1
21.1585,0.454491,1
22.2523,0.0569109,1
23.0368,0.0504082,1
23.8382,0.0510455,1
24.6422,0.0524351,1
25.4297,0.0515874,1
26.2294,0.0504113,1
27.0322,0.0512708,1
27.8425,0.0514085,1
28.6393,0.0524094,1
29.4362,0.0507952,1
30.2387,0.0518124,1
31.0374,0.0513124,1
31.8367,0.0506038,1
32.6355,0.0522198,1
33.4352,0.0524939,1
34.2372,0.051059,1
35.0398,0.05231,1
35.8383,0.0521878,1
36.6383,0.0503723,1
37.4373,0.0527616,1
38.2338,0.0516927,1
39.0491,0.0505383,1
39.8373,0.0505874,1
40.6383,0.053045,1
41.4382,0.0527102,1
42.2376,0.0504306,1
43.0354,0.0522148,1
43.8325,0.050944,1
44.6007,0.0511337,1
45.4007,0.0516685,1
46.1998,0.0510124,1
47.009,0.0514199,1
47.8062,0.0504298,1
48.6103,0.0510056,1
49.409,0.0515877,1
5.68612,1.50811,1
7.19422,1.53445,1
8.72867,1.54272,1
10.2714,1.52528,1
11.7967,1.52862,1
13.3253,0.0631456,1
13.3884,1.65841,1
15.0468,1.49119,1
16.538,0.085125,1
16.6232,1.45254,1
18.0757,0.0921036,1
18.1678,1.45694,1
19.8752,0.0517631,1
20.2645,0.0516356,1
20.6817,0.0524243,1
21.2049,0.0507158,1
21.803,0.0500807,1
22.5148,0.0506902,1
23.3134,0.0507858,1
24.0997,0.0503731,1
24.9042,0.0510057,1
25.706,0.0521108,1
26.5069,0.054542,1
27.3092,0.0515555,1
